@relation demo

@attribute Hu_0 numeric
@attribute Hu_1 numeric
@attribute Hu_2 numeric
@attribute Hu_3 numeric
@attribute Hu_4 numeric
@attribute Hu_5 numeric
@attribute Hu_6 numeric
@attribute M_01 numeric
@attribute M_10 numeric
@attribute M_11 numeric
@attribute M_02 numeric
@attribute M_20 numeric
@attribute Mu_01 numeric
@attribute Mu_10 numeric
@attribute Mu_11 numeric
@attribute Mu_02 numeric
@attribute Mu_20 numeric
@attribute classe {buva, capim_amargoso, soja, solo}

@data
0.0025760586712268987,3.613092928710351e-08,1.0988236141948524e-09,1.9531721431017216e-10,8.407137388942339e-20,-3.636681559029173e-14,3.3458494173022115e-20,20459670.0,24263505.0,839886870.0,870608760.0,1155207885.0,-3803835.0,3803835.0000000014,-9053751.552966109,199075134.54025432,200989682.6440677,buva
0.0021681192876345104,3.920099905375666e-08,4.1306583556711545e-10,4.505483903373532e-12,-1.1050600875286762e-22,-7.914644293412337e-16,1.5989629689619764e-22,23922315.0,18641520.0,663894540.0,1043271045.0,684513840.0,5280794.999999997,-5280794.999999995,-40493973.80401818,233997294.64366943,209377488.81539044,buva
0.0021661852473887615,2.6561876808579856e-07,3.0151927843235357e-10,4.9667875282964415e-11,5.885374555246625e-21,2.274101265597526e-14,-1.5186141740710849e-21,25323540.0,31737300.0,987129480.0,968739900.0,1492038660.0,-6413760.0,6413760.000000002,-11389712.260397783,259423679.74683532,350174444.66546106,buva
0.0017158792046949914,5.275974736366856e-08,1.766537910699506e-11,8.666444798480156e-12,-6.437308434691683e-23,6.042794798871505e-16,-8.575972476284825e-23,25326345.0,23184600.0,754360635.0,1013809875.0,918709410.0,2141744.999999998,-2141745.0000000135,-19966960.480480514,180510327.85285285,221360288.96396405,buva
0.002001948448339842,9.18848278879105e-08,1.4872889773452174e-10,7.196913655299871e-13,-6.5751147223934496e-24,-7.695390161334825e-17,3.494176937543224e-24,28890480.0,37047165.0,1255605975.0,1210685430.0,1917722655.0,-8156685.000000001,8156684.999999993,-104431697.0363026,291750732.32306296,355362865.61622936,buva
0.001663473949349825,2.173359842927498e-08,1.9273774833127996e-10,2.6442995802800208e-12,9.139665875458272e-24,-2.8841927365305367e-16,5.899277001294222e-23,32760360.0,35652060.0,1267548135.0,1422153360.0,1640821980.0,-2891700.0000000023,2891699.999999992,12628839.483133862,286136740.87051135,293761606.0282917,buva
0.0017157242933225213,1.0028092030621143e-07,5.897711500513781e-10,2.185550880825459e-11,-2.4607670718536212e-21,5.238109710112888e-15,3.1872371424794713e-22,40265010.0,39875625.0,1717154955.0,2012516610.0,1943674005.0,389384.9999999966,-389384.9999999995,67852825.70586695,347422053.13122046,310631504.08852804,buva
0.0015608998430167108,5.1774418230524264e-08,2.148216087335935e-10,6.87005090384896e-13,-6.2898104673633246e-24,-1.5013233128587573e-16,-5.485815500356021e-24,31344090.0,36953325.0,1232057745.0,1291180260.0,1781135985.0,-5609235.000000002,5609235.000000003,-26198766.500809096,285417985.91019416,370212373.8673141,buva
0.002218369382830556,1.3039253783280916e-07,2.0149485827783485e-09,6.563089093822297e-11,-2.352892159003531e-20,-2.313524993061798e-14,4.001827199633296e-21,21178260.0,29513445.0,895256040.0,823492410.0,1439196795.0,-8335184.999999994,8335184.999999996,-53403948.23928936,305747841.0606061,344315423.08777404,buva
0.0020806744747914408,4.2155282245456603e-07,1.3050002390450218e-10,4.043341979793469e-11,-1.656353613415447e-21,-2.600341819256024e-14,2.42547744737357e-21,19913970.0,21798165.0,554992965.0,730817760.0,860242245.0,-1884194.9999999956,1884194.9999999986,-60804743.778256215,177807621.38320774,196643313.58988157,buva
0.0017205445279225764,3.937802613596108e-09,1.4461035705229027e-10,8.625325563926288e-12,2.7544768641904106e-22,-3.7651150117378485e-16,1.3009170755052674e-22,27452280.0,21905010.0,781222080.0,1184075670.0,808028700.0,5547270.0,-5547270.0,-37701298.969276465,247594882.38850343,226261650.96134785,buva
0.0024413280842487768,5.101486153432907e-08,2.3963175786618424e-09,1.533064605316866e-10,9.208076385434968e-20,-2.6248673298577536e-14,-1.2466166189417153e-20,11842200.0,15605490.0,386937765.0,423273480.0,640147920.0,-3763289.9999999995,3763290.0,-40835036.21710527,152213647.66447374,147008587.10526317,buva
0.0019425532484493649,3.9742481283550206e-08,4.0842576342271555e-11,6.57387936309276e-12,3.151094583356559e-23,-1.4103183469519412e-16,-1.0300618799971166e-22,17426700.0,22084020.0,587041365.0,621193260.0,928333110.0,-4657320.0,4657320.000000002,-28987699.636785198,193882832.828439,222188142.61205566,buva
0.001575357562731321,1.1108411739177769e-07,1.6519075906575458e-10,9.381695313929e-12,-3.5530699654585106e-22,-3.0615331798951794e-15,1.0080555461581454e-22,37536765.0,28063260.0,1099073970.0,1817476035.0,1060353750.0,9473505.000000002,-9473504.999999987,-66235685.84481411,472642597.50584877,349028638.15570563,buva
0.002744384999050426,1.5584383787147514e-07,1.123126671607712e-09,3.7564349722807324e-10,2.31070793221162e-19,3.940438644803736e-14,-7.8352385767425e-20,9900630.0,13802895.0,359089980.0,344397390.0,592507545.0,-3902265.0,3902265.0,-39056786.42045454,127361628.57954544,133001835.0,buva
0.001807680106922954,1.8133023449096009e-09,1.5807569388121993e-10,2.2308131121808444e-11,1.171439390492237e-21,3.124766780668325e-17,-6.185782095809183e-22,18108570.0,18176910.0,518916585.0,657468540.0,666630690.0,-68339.99999999949,68340.00000000228,-2843076.2206952367,137685324.61600643,142916792.06143898,buva
0.002049256549855609,8.270480292247134e-08,2.7869170450108937e-10,8.355215470413741e-13,-6.736769490130765e-24,-1.839769001094981e-16,-1.0824494964862441e-23,19442985.0,16492125.0,528463530.0,730155015.0,562723035.0,2950859.999999999,-2950860.00000001,15711482.840412833,155195933.86661372,152845769.23779276,buva
0.0019121552149562611,4.6357616580145644e-08,3.4775576304129464e-11,6.323924365125319e-12,-3.900188200866755e-24,-9.163778980985907e-16,-9.370036296736966e-23,19034730.0,19276980.0,532985955.0,667531350.0,715386690.0,-242249.99999999805,242250.00000000276,-5427657.637485974,136054987.0819304,170294118.88888893,buva
0.0016228779872507187,2.6417707257558405e-08,1.816680197026779e-10,7.31501960537228e-12,-1.8690295303865113e-22,9.754118202430578e-16,1.902008167465494e-22,21246600.0,26091090.0,727178400.0,769545630.0,1095626370.0,-4844490.000000003,4844490.000000004,-23631818.628230654,213471709.86083496,241566553.69781303,buva
0.004025228558093529,4.306548788764994e-07,3.4307480751364817e-10,6.72153082382355e-11,8.636431627357752e-21,3.8092066271998513e-14,-5.440057156493839e-21,20165655.0,22639410.0,640476870.0,715494045.0,902573520.0,-2473755.0000000014,2473754.9999999967,-408004.4136347462,160664562.202402,201063734.98940307,buva
0.002331646833014353,1.55976707456964e-07,6.164423332787401e-10,1.0370413217449833e-10,1.1698286047100323e-20,1.1735238427841498e-14,-2.3466202704035168e-20,14811165.0,18456135.0,445069860.0,463563225.0,703063305.0,-3644970.0000000014,3644970.000000002,-22521192.572795354,127383651.15848584,169078911.6077371,buva
0.0021551346327923836,2.1471834706752203e-08,6.178336623855365e-10,8.420579525134832e-13,1.4508003850483813e-23,1.0777661516317217e-16,-1.2586038266372916e-23,16360035.0,21477630.0,549347775.0,547343985.0,855115980.0,-5117595.000000002,5117594.999999999,-32895764.89972473,174986237.67793947,184148677.47345653,buva
0.001880467765830671,8.496439191167598e-10,1.3132474003434448e-10,2.835204108661834e-11,1.725753039711496e-21,-8.233481324707334e-16,-1.2135475109573798e-22,21250425.0,24167370.0,679818780.0,786343755.0,959924550.0,-2916945.000000003,2916945.0000000047,-13259998.877792846,198145639.38727146,195851635.13033178,buva
0.0018894881724436303,3.1750079267105314e-08,4.2556560055390765e-11,2.7747506296963917e-11,-4.9754062267196125e-22,3.077144877781646e-16,-8.133936880957111e-22,21318765.0,26508270.0,721682385.0,768226515.0,1118111760.0,-5189504.999999996,5189504.999999997,-38063201.73592928,219567780.03926694,250955646.3465313,buva
0.002148410133493195,1.1859087203259526e-07,8.864239101212216e-11,1.6270535000718563e-12,1.8639052650996624e-23,3.775804191250569e-16,5.8647609098791696e-24,23439855.0,27724365.0,756507990.0,863477175.0,1179528765.0,-4284510.000000001,4284509.999999996,-33494931.973168507,235612666.57823327,292495964.6156164,buva
0.0025239349877917514,1.2691024033253827e-07,7.131355305375965e-10,9.85606379311683e-11,-2.612959510622901e-20,3.339977951494756e-14,1.6459325337502175e-22,16516350.0,15480540.0,455979270.0,641155170.0,536387400.0,1035810.0000000002,-1035809.9999999965,5271107.0546106,164182685.98925695,117593683.75111906,buva
0.0020679205542622945,2.779472319267307e-07,2.806393977866089e-10,3.569255049132076e-11,-1.4586134992858628e-21,1.7268864248877656e-14,-3.260881640053103e-21,24889785.0,17647530.0,667904415.0,1125425925.0,591026760.0,7242255.0,-7242254.999999999,-56986466.56578952,289437218.1428571,209211843.86278194,buva
0.0016611437821426051,2.8879267258591983e-07,2.1075899912151924e-10,2.4945473950132137e-11,6.166831389987669e-22,3.3278980570561354e-15,-1.7003855442704526e-21,24255600.0,21794595.0,665408220.0,989582580.0,847428495.0,2461004.9999999977,-2461005.0000000037,-72660430.3537488,185836887.37592393,200117308.51636744,buva
0.001554609165133589,4.428800356478577e-08,3.8921232400432506e-11,1.1978535043595114e-11,1.8957693721112491e-22,1.704311840084382e-15,1.7594376509199453e-22,20348490.0,20923770.0,647313675.0,759905100.0,811295250.0,-575280.0000000022,575280.0000000028,16757890.041509425,147651902.51320753,163906120.98113203,buva
0.0019896568313125034,2.4336741057703655e-07,4.693280317680233e-10,1.0209914337402792e-11,-4.331702788765608e-22,2.0271182217313194e-15,-5.584549236606345e-22,24446340.0,22122015.0,777247905.0,1052023920.0,822305895.0,2324324.9999999986,-2324325.0000000084,9788372.074525233,219908011.4564672,142275459.70082405,buva
0.0017048749390811827,1.2580455209389566e-07,1.6923739519560232e-10,4.643825440284102e-12,1.2712927717363046e-22,5.082372724875312e-16,-2.804216346057896e-23,17968320.0,23417160.0,573916515.0,582082380.0,970648830.0,-5448839.999999998,5448840.000000002,-55178063.11965811,172649015.55555564,246284932.56410256,buva
0.002058858407265755,3.076112310405405e-07,5.710426632559562e-10,2.719259443699725e-12,-1.0061713726184727e-22,-2.1856785627576014e-16,-3.685471043888539e-23,24597045.0,22970910.0,725792220.0,1010701425.0,897245040.0,1626135.0000000012,-1626135.0000000005,-43693044.63359836,194166167.21914965,185563169.37262353,buva
0.002555903909382644,4.0588625447972887e-07,3.9758966257644246e-10,4.343236847130758e-10,1.4350515088491965e-19,2.7645203587788015e-13,-1.094559799683002e-19,25467870.0,17333880.0,781367430.0,1334169180.0,652070190.0,8133990.000000001,-8133989.999999991,-102585475.92362331,319906286.85612786,244064055.9591474,buva
0.0020702967327351444,1.7476202888761118e-07,3.6148892021450634e-10,1.734442186525096e-11,1.3551537398234182e-21,9.810868752082312e-16,2.2293660450242193e-22,14311110.0,18535695.0,475889160.0,466524540.0,750914055.0,-4224585.0,4224585.000000003,-27853568.895190567,133866002.91969144,171353059.4646098,buva
0.0019122962808767107,1.2995922995072433e-07,1.1689060017364988e-09,2.0756155358426647e-11,3.1954205850780266e-21,-9.742295663295163e-16,4.917223852874157e-22,16480650.0,18194250.0,437242890.0,539211780.0,671081460.0,-1713600.0000000012,1713600.000000003,-17355030.941807058,135831604.84686065,178491741.2021439,buva
0.0021372037662413285,4.962768000517201e-08,9.718336350533994e-11,4.987271759925208e-11,2.554156072089768e-21,-1.0787697347276827e-14,2.351950291970751e-21,18984750.0,19997610.0,595372980.0,725495910.0,818228700.0,-1012859.9999999999,1012859.9999999957,-7796775.321212123,156044775.62424245,186216784.24242425,buva
0.0022861395046394574,2.6378270251048876e-07,1.217691449198279e-09,1.3838173763750545e-11,2.656242312641696e-22,1.4803795796485387e-15,1.7765852815860153e-21,18415590.0,23037210.0,643680435.0,641215350.0,976561260.0,-4621620.0,4621620.000000001,-37061081.42384107,155755732.6490066,198429049.2715233,buva
0.0018067428004936948,2.058181787272948e-08,5.72777084694352e-11,4.683031713407409e-12,-1.8412625469437182e-24,3.304755085251448e-16,-7.667579418382866e-23,19645200.0,20211555.0,613196970.0,748004250.0,756198675.0,-566354.999999995,566354.9999999943,7304251.627138421,160053887.035381,133830795.37325041,buva
0.0019219433725185943,7.512883726898842e-08,6.880827959955707e-10,1.2644683255421455e-11,1.1438054883566661e-21,-1.0957414604930793e-15,-2.8780011734576538e-22,23254980.0,28752525.0,835301715.0,879941250.0,1266882585.0,-5497544.999999999,5497544.999999996,-51635774.49999996,231967274.78155345,256051069.2330097,buva
0.0017031004731589403,1.0117252722440736e-07,1.57886934411488e-10,2.6298101215401856e-11,-1.6808334357208171e-21,7.646615887890896e-16,2.1533395824648353e-22,20392350.0,22809495.0,588941370.0,717851010.0,909675525.0,-2417144.999999993,2417144.999999998,-33988624.13322092,175569690.59190553,229279437.0404723,buva
0.0018328983217207671,1.0919448242690828e-08,1.580604031131251e-10,7.748531237274747e-12,-1.9129574767949092e-22,7.952631629531345e-16,-1.9219459329673032e-22,20702940.0,19194615.0,586375560.0,793966470.0,700501065.0,1508325.0000000014,-1508324.9999999925,-13890294.076981967,153633819.54232097,150552956.0302566,buva
0.0029355019403803796,1.3076713678706636e-07,8.376132067467873e-10,8.429219972660777e-10,-5.972222466385151e-19,3.033437773540674e-13,-3.807639748532698e-19,14324625.0,10757430.0,359584935.0,587532495.0,365273220.0,3567195.000000002,-3567194.9999999977,-32151664.464071803,135565837.2035928,123410075.61377245,buva
0.001795246554072165,4.073210141897945e-08,2.570986000373504e-10,4.591172819004543e-13,-4.9499694075226904e-24,9.065282057748284e-17,6.156000454505007e-25,23655840.0,21557955.0,725478570.0,967737240.0,828084705.0,2097884.999999998,-2097884.9999999963,8397990.783860633,193743046.88766438,186324387.27515098,buva
