@relation demo

@attribute Hu_0 numeric
@attribute Hu_1 numeric
@attribute Hu_2 numeric
@attribute Hu_3 numeric
@attribute Hu_4 numeric
@attribute Hu_5 numeric
@attribute Hu_6 numeric
@attribute M_01 numeric
@attribute M_10 numeric
@attribute M_11 numeric
@attribute M_02 numeric
@attribute M_20 numeric
@attribute Mu_01 numeric
@attribute Mu_10 numeric
@attribute Mu_11 numeric
@attribute Mu_02 numeric
@attribute Mu_20 numeric
@attribute classe {Fogo, Fumaca, Queimada, Vegetacao}

@data
0.00151394499275933,1.9622149177925663e-08,1.5197164317670557e-10,2.7851057869460314e-12,5.0826018067970296e-23,-1.6259812341524748e-17,2.6454538588314382e-23,797385.0,787950.0,7412340.0,9805005.0,9835350.0,9435.000000000085,-9434.999999999845,-193427.7314814814,2110332.7777777785,2321719.1203703713,Fogo
0.0013465488144492523,6.011874771569904e-08,6.443701492606232e-12,1.7503053477339876e-13,1.3498678843721972e-25,-1.5243404826313878e-17,1.2779225264013746e-25,628830.0,626280.0,5415180.0,6898260.0,7506690.0,2550.00000000002,-2549.9999999998827,15068.181818181822,1476339.4405594405,2128654.4055944057,Fogo
0.0014785022267604136,2.1195393497371813e-08,1.3244291319440035e-10,2.1733593026000037e-11,9.655631693332549e-22,7.265759537598862e-16,6.537016406149907e-22,663255.0,644130.0,5905035.0,7889955.0,7448040.0,19124.9999999999,-19124.999999999967,-83595.37499999994,1733912.5714285714,1642189.982142857,Fogo
0.0013347802191468294,1.7645482273105057e-07,1.7509049556293833e-10,3.4144092586397385e-12,3.2646987305632957e-23,-3.152740242429604e-16,7.683617246565592e-23,992715.0,857055.0,10015635.0,14712735.0,10339485.0,135660.0,-135659.9999999999,-159547.79104477586,3391933.880597015,1956229.074626865,Fogo
0.001463359448270675,7.197634689994967e-09,3.2834721213020477e-10,1.5052081878140956e-11,9.91206553617812e-22,6.911901608070531e-16,-3.704924678777201e-22,1442025.0,1464975.0,18252645.0,22116405.0,23109375.0,-22950.000000000044,22949.999999999814,80497.79605263157,4237927.203947368,4657147.203947368,Fogo
0.001214507735512426,7.106885782176647e-08,4.283068478037026e-11,1.2431335155777654e-11,2.421341675893949e-22,1.4356434512931574e-15,-1.537976232936835e-22,1010310.0,892500.0,10076835.0,14331000.0,10904310.0,117810.00000000012,-117809.99999999997,103187.16666666654,3363166.666666667,2378416.166666666,Fogo
0.0012964043599680078,2.8006766732783302e-08,1.9609350728328582e-10,1.4913448448456176e-12,-2.5502328025204477e-23,2.1654236293616769e-16,2.3789851872443518e-25,1130415.0,1092165.0,11190420.0,15187035.0,15219165.0,38249.99999999993,-38250.000000000065,-56227.20417633418,3573596.0324825984,4379245.754060325,Fogo
0.0013535037501102658,5.611562993728034e-08,2.649285411429072e-10,4.1544447167878164e-12,-5.845351969318951e-23,4.141887566724664e-16,1.2481758025502442e-22,866490.0,842520.0,8565450.0,11747850.0,10725810.0,23969.99999999998,-23970.00000000011,-360207.75700934604,2582492.242990655,2060909.9999999998,Fogo
0.0011301598428283478,3.224553797970905e-08,3.3515110425618345e-11,1.494960120913192e-12,-9.245600117069172e-24,-2.666215574850074e-16,-5.1474310100324896e-24,1137300.0,1260720.0,14215230.0,16203210.0,18412020.0,-123419.99999999993,123420.00000000006,456037.5544794185,4066108.983050848,3464648.571428571,Fogo
0.001963247599175568,6.41006486974706e-08,6.9632017175845555e-12,4.598230896164095e-11,-7.988331481980903e-22,1.1408963002314028e-14,1.9711447940978315e-22,1144185.0,1178865.0,13712370.0,16792515.0,18238365.0,-34679.999999999854,34680.00000000001,-256716.37203166223,3258895.9630606864,3871144.9076517154,Fogo
